order_id,order_timestamp,order_date,user_id,r_id,restaurant_city,cuisine,items_count,sales_qty,subtotal,discount,delivery_fee,gst,sales_amount,currency,payment_method,order_status,customer_rating,delivery_time_min
895,2025-01-02 20:06:34,2025-01-02,19129,195346,"Thakurpukur,Kolkata","Chinese,Fast Food",1,1,235,60,20,12,207,INR,Card,Refunded,,
896,2026-05-25 12:02:12,2026-05-25,10564,160073,"BTM,Bangalore",North Indian,3,3,741,210,0,37,568,INR,UPI,Delivered,4.0,56.0
897,2026-04-06 18:15:02,2026-04-06,89,469523,Siliguri,"Pizzas,Chinese",2,2,80,25,0,4,59,INR,UPI,Delivered,,28.0
898,2025-04-28 18:50:22,2025-04-28,76298,70279,"Maninagar,Ahmedabad","Burgers,Beverages",3,4,759,285,20,38,532,INR,UPI,Delivered,4.0,27.0
899,2025-12-16 16:35:29,2025-12-16,20775,67939,"Indira Nagar,Lucknow",North Indian,3,4,288,0,49,14,351,INR,UPI,Delivered,4.0,29.0
900,2024-09-25 12:09:08,2024-09-25,42642,244240,Noida-1,Indian,1,2,156,0,25,8,189,INR,Wallet,Delivered,5.0,23.0
901,2026-06-08 19:02:39,2026-06-08,85036,288395,"Salt Lake,Kolkata",Beverages,2,4,785,124,35,39,735,INR,COD,Delivered,4.0,40.0
902,2025-05-04 13:59:02,2025-05-04,11276,112305,"Piplod,Surat",Desserts,2,2,208,0,20,10,238,INR,COD,Delivered,,24.0
903,2026-03-13 16:01:17,2026-03-13,16028,1628,"Malviya Nagar,Delhi","North Indian,Chinese",4,6,920,214,25,46,777,INR,UPI,Delivered,5.0,20.0
904,2025-12-21 14:38:15,2025-12-21,38588,83489,"Central Kolkata,Kolkata","Indian,Chinese",2,3,1242,209,25,62,1120,INR,UPI,Delivered,5.0,50.0
905,2025-05-03 21:10:10,2025-05-03,76852,42555,"Powai,Mumbai","Bakery,Desserts",4,5,2174,0,0,109,2283,INR,UPI,Cancelled,,
906,2025-02-02 13:15:41,2025-02-02,83341,39368,"Koramangala,Bangalore","Tandoor,Biryani",4,5,640,229,0,32,443,INR,Card,Delivered,5.0,24.0
907,2024-02-09 12:01:13,2024-02-09,35715,50031,"Santoshnagar & Saidabad,Hyderabad","Pizzas,Beverages",4,4,466,0,0,23,489,INR,UPI,Delivered,5.0,26.0
908,2025-06-03 07:40:56,2025-06-03,46864,560086,Kota,Biryani,2,2,83,24,15,4,78,INR,Wallet,Delivered,4.0,36.0
909,2024-05-16 13:55:59,2024-05-16,36493,43801,"Nigdi,Pune","North Indian,Chinese",3,3,722,0,0,36,758,INR,COD,Delivered,,16.0
910,2025-04-15 10:50:34,2025-04-15,9216,469690,Jhansi,"Beverages,Fast Food",1,1,222,74,20,11,179,INR,UPI,Delivered,,25.0
911,2026-04-17 19:05:42,2026-04-17,46081,579760,Bikaner,"Ice Cream,Bakery",1,3,885,0,15,44,944,INR,COD,Delivered,5.0,23.0
912,2025-07-12 12:57:44,2025-07-12,63891,416472,Ranchi,"North Indian,Chinese",4,7,953,283,20,48,738,INR,COD,Delivered,3.0,15.0
913,2024-11-03 14:09:06,2024-11-03,58515,352301,"Velachery,Chennai","Biryani,Chinese",1,1,143,30,20,7,140,INR,UPI,Delivered,4.0,45.0
914,2025-11-05 18:32:15,2025-11-05,27907,182736,Bhiwadi,"Chinese,North Indian",4,4,346,76,0,17,287,INR,Card,Delivered,4.0,40.0
915,2025-09-22 15:43:01,2025-09-22,25715,240722,Dibrugarh,"Assamese,Italian",2,2,273,62,25,14,250,INR,UPI,Delivered,,26.0
916,2026-03-28 18:18:19,2026-03-28,31298,222385,"Sanjay Nagar, New BEL Road,Bangalore","Desserts,Ice Cream",1,3,474,0,20,24,518,INR,UPI,Delivered,,32.0
917,2025-04-25 16:27:27,2025-04-25,20258,557096,"Aliganj,Lucknow","Indian,Snacks",1,2,534,66,25,27,520,INR,NetBanking,Delivered,,19.0
918,2025-09-07 21:52:51,2025-09-07,88716,13730,"CV Raman Nagar,Bangalore","Chinese,Thai",2,2,284,0,25,14,323,INR,UPI,Delivered,5.0,36.0
919,2024-07-30 17:30:45,2024-07-30,75757,503976,"Nandanvan,Nagpur","Snacks,Indian",2,2,113,0,15,6,134,INR,Card,Refunded,,
920,2026-05-22 10:40:03,2026-05-22,49931,281687,"Sector-14,Gurgaon","Beverages,Desserts",1,1,174,0,0,9,183,INR,Wallet,Delivered,,43.0
921,2024-07-28 13:23:47,2024-07-28,77173,180279,"Bandra West,Mumbai","Sweets,Snacks",2,2,290,72,15,14,247,INR,Wallet,Delivered,,24.0
922,2026-03-10 16:48:15,2026-03-10,23089,395929,"Kompally,Hyderabad","Continental,Pizzas",2,2,374,0,20,19,413,INR,UPI,Delivered,,21.0
923,2024-11-20 18:49:29,2024-11-20,30849,541146,Satara,"Chinese,Snacks",5,6,277,0,15,14,306,INR,UPI,Delivered,5.0,46.0
924,2025-12-20 21:57:59,2025-12-20,34287,8694,"Alipore,Kolkata","Street Food,North Indian",1,1,92,0,25,5,122,INR,UPI,Delivered,,35.0
925,2025-05-24 14:02:01,2025-05-24,56056,545713,"PCMC,Pune","Desserts,Bakery",4,4,444,174,25,22,317,INR,UPI,Delivered,,38.0
926,2025-06-10 20:01:59,2025-06-10,51877,60945,"Vyttila,Kochi","Beverages,Juices",6,7,1027,287,15,51,806,INR,UPI,Delivered,3.0,61.0
927,2026-03-26 10:34:33,2026-03-26,54104,187172,"Battarahalli,Bangalore","Chaat,Chinese",1,1,81,0,25,4,110,INR,COD,Delivered,3.0,15.0
928,2024-08-01 20:06:55,2024-08-01,96091,254307,Jagraon,"North Indian,Punjabi",3,4,562,0,0,28,590,INR,UPI,Delivered,,33.0
929,2026-04-23 12:01:01,2026-04-23,3215,81586,Udaipur,North Indian,3,3,777,139,15,39,692,INR,UPI,Delivered,4.0,19.0
930,2026-05-02 17:41:05,2026-05-02,66729,556108,Tirupati,"Fast Food,Snacks",2,2,266,0,35,13,314,INR,Card,Delivered,,29.0
931,2025-12-29 18:11:37,2025-12-29,34285,380539,"Behala,Kolkata","Sweets,Snacks",1,1,166,0,35,8,209,INR,COD,Delivered,3.0,35.0
932,2026-06-26 14:53:23,2026-06-26,47522,488728,"Indirapuram,Delhi","South Indian,Snacks",1,1,116,30,0,6,92,INR,UPI,Delivered,5.0,24.0
933,2026-06-25 20:13:36,2026-06-25,70143,232304,Virudhunagar,South Indian,2,2,152,0,49,8,209,INR,Wallet,Delivered,,20.0
934,2024-03-10 16:52:00,2024-03-10,98482,413398,Sagar,Indian,1,2,262,0,0,13,275,INR,UPI,Delivered,4.0,41.0
935,2026-03-14 12:03:07,2026-03-14,30074,204706,"Jayanagar,Bangalore",South Indian,1,1,67,22,20,3,68,INR,COD,Delivered,4.0,18.0
936,2024-03-28 07:07:42,2024-03-28,34586,559656,"Guindy,Chennai","Ice Cream,Desserts",2,3,404,0,20,20,444,INR,Wallet,Delivered,3.0,33.0
937,2026-06-28 13:56:00,2026-06-28,25624,508007,"Chandkheda,Ahmedabad","Fast Food,Italian",2,2,370,60,15,18,343,INR,Card,Delivered,,41.0
938,2025-05-15 21:17:16,2025-05-15,62212,50010,"Greater Mohali,Chandigarh","North Indian,Chinese",1,1,192,0,25,10,227,INR,Wallet,Delivered,5.0,33.0
939,2026-02-12 20:57:53,2026-02-12,43538,444394,"Tambaram,Chennai",South Indian,1,1,77,0,0,4,81,INR,UPI,Delivered,,52.0
940,2026-04-17 12:24:07,2026-04-17,85184,99706,Bhilai,"North Indian,Biryani",4,5,387,77,49,19,378,INR,UPI,Delivered,3.0,33.0
941,2024-06-18 12:41:27,2024-06-18,9737,529860,Bareilly,"North Indian,Chinese",3,6,900,0,15,45,960,INR,UPI,Delivered,3.0,28.0
942,2025-06-12 14:20:55,2025-06-12,42953,267757,"Kestopur,Kolkata",Indian,2,2,208,0,0,10,218,INR,Card,Delivered,3.0,40.0
943,2024-02-02 13:28:32,2024-02-02,28827,392840,Jaunpur,North Indian,2,4,325,0,20,16,361,INR,Card,Delivered,3.0,39.0
944,2026-05-03 18:18:06,2026-05-03,36456,498174,Bareilly,"Indian,Beverages",1,1,111,0,15,6,132,INR,Wallet,Delivered,5.0,51.0
945,2025-08-15 20:28:07,2025-08-15,64784,541029,"Bopal,Ahmedabad","Punjabi,North Indian",1,1,160,0,15,8,183,INR,Wallet,Delivered,,42.0
946,2024-10-09 20:26:47,2024-10-09,65977,346294,"JP Nagar,Bangalore","Pizzas,Barbecue",4,4,1807,269,20,90,1648,INR,UPI,Delivered,,37.0
947,2025-03-23 13:47:29,2025-03-23,96648,477950,"Sitabuldi,Nagpur","Chinese,Fast Food",2,2,303,0,15,15,333,INR,Card,Delivered,3.0,34.0
948,2025-10-06 10:59:42,2025-10-06,28775,438153,Tirupur,"Indian,South Indian",1,2,182,58,20,9,153,INR,Wallet,Delivered,4.0,31.0
949,2025-10-01 14:06:50,2025-10-01,96205,540728,"Jadavpur,Kolkata","Snacks,Fast Food",3,4,349,0,20,17,386,INR,UPI,Delivered,,18.0
950,2026-05-09 20:30:17,2026-05-09,59465,16144,"Annanagar,Chennai","Fast Food,Salads",2,2,471,184,0,24,311,INR,Card,Delivered,4.0,31.0
951,2025-03-17 15:53:15,2025-03-17,13250,400156,"Kammanahalli/Kalyan Nagar,Bangalore","Asian,Desserts",3,3,1196,0,25,60,1281,INR,NetBanking,Delivered,4.0,44.0
952,2024-11-01 18:05:11,2024-11-01,19736,483358,"Ruby Area,Kolkata",Chinese,3,4,388,125,0,19,282,INR,UPI,Delivered,5.0,28.0
953,2025-12-13 16:51:53,2025-12-13,15453,441759,Shikohabad,"Italian,Continental",2,2,342,0,0,17,359,INR,UPI,Delivered,5.0,17.0
954,2025-06-21 21:46:44,2025-06-21,28736,545908,"sohna road,Gurgaon",Paan,1,2,220,0,35,11,266,INR,Card,Delivered,4.0,18.0
955,2024-08-24 15:04:32,2024-08-24,12320,194112,"Perambur,Chennai","South Indian,North Indian",2,3,373,0,0,19,392,INR,COD,Delivered,,51.0
956,2026-03-19 11:43:23,2026-03-19,86155,387046,Bokaro,Bakery,2,3,370,0,0,18,388,INR,COD,Delivered,4.0,30.0
957,2025-04-10 15:19:02,2025-04-10,28402,507395,"Koregaon Park,Pune","Chinese,Beverages",3,3,617,0,15,31,663,INR,UPI,Delivered,5.0,36.0
958,2024-09-01 20:12:34,2024-09-01,17677,492082,Rewari,"North Indian,Tandoor",4,6,725,0,49,36,810,INR,NetBanking,Delivered,5.0,10.0
959,2025-06-23 05:31:30,2025-06-23,2167,467190,"Chinar Park,Kolkata","Biryani,Mughlai",4,7,1813,0,0,91,1904,INR,UPI,Delivered,5.0,42.0
960,2025-09-07 18:32:48,2025-09-07,96090,454758,"Bhosari,Pune",Biryani,2,2,484,0,15,24,523,INR,UPI,Cancelled,,
961,2026-06-13 23:23:30,2026-06-13,30564,70691,"Jadavpur,Kolkata","Continental,Chinese",4,8,2083,0,25,104,2212,INR,UPI,Cancelled,,
962,2024-03-06 21:19:58,2024-03-06,79087,122566,Davanagere,"Arabian,Beverages",4,5,879,0,35,44,958,INR,Wallet,Delivered,,19.0
963,2026-03-14 10:39:39,2026-03-14,67432,183163,Namakkal,"Chinese,North Indian",1,1,152,59,15,8,116,INR,Card,Delivered,4.0,20.0
964,2025-08-27 21:40:52,2025-08-27,87626,529059,"Bhosari,Pune","Indian,Biryani",3,3,605,131,25,30,529,INR,UPI,Delivered,,58.0
965,2025-08-12 22:26:34,2025-08-12,32965,80668,Faridabad,"North Indian,Chinese",3,6,966,0,15,48,1029,INR,UPI,Delivered,4.0,46.0
966,2025-10-18 19:14:49,2025-10-18,12110,168164,Cuddalore,"Desserts,Beverages",2,5,398,0,0,20,418,INR,COD,Refunded,,
967,2025-09-28 12:45:35,2025-09-28,98163,532483,"Kharadi,Pune","Indian,North Indian",2,2,446,0,0,22,468,INR,COD,Delivered,5.0,27.0
968,2025-06-25 17:15:04,2025-06-25,18760,450424,"Mulund,Mumbai","Chinese,Bakery",3,3,504,64,15,25,480,INR,Wallet,Delivered,5.0,29.0
969,2024-01-27 03:46:08,2024-01-27,59844,243736,"OMR Navalur,Chennai","Biryani,South Indian",3,4,736,0,25,37,798,INR,UPI,Cancelled,,
970,2026-04-17 13:37:58,2026-04-17,16664,12614,"Royapettah,Chennai","Chinese,South Indian",1,3,807,0,0,40,847,INR,UPI,Delivered,5.0,9.0
971,2026-06-07 23:02:27,2026-06-07,8203,255220,"Chattarpur,Delhi","Bakery,Desserts",1,1,169,0,20,8,197,INR,Card,Delivered,4.0,48.0
972,2026-06-07 20:08:53,2026-06-07,82327,404449,"Paltan Bazaar,Guwahati","Biryani,Snacks",2,3,478,146,20,24,376,INR,UPI,Refunded,,
973,2025-10-29 06:42:57,2025-10-29,77103,397569,"Annanagar,Chennai","Chinese,Beverages",2,2,453,0,15,23,491,INR,UPI,Delivered,,35.0
974,2024-08-13 19:44:10,2024-08-13,38320,483003,"Kompally,Hyderabad","Ice Cream,Desserts",3,3,204,0,20,10,234,INR,NetBanking,Delivered,,28.0
975,2025-08-03 11:32:19,2025-08-03,3306,265407,Sirsa,Fast Food,1,1,169,0,0,8,177,INR,Wallet,Delivered,,61.0
976,2026-03-18 08:09:19,2026-03-18,27675,513967,Barnala,"Chinese,Fast Food",1,1,25,9,25,1,42,INR,Wallet,Delivered,4.0,22.0
977,2024-10-08 20:02:37,2024-10-08,55301,65060,"Geddalahalli,Bangalore","Chinese,North Indian",1,1,90,36,25,4,83,INR,NetBanking,Delivered,4.0,26.0
978,2026-05-14 20:02:59,2026-05-14,92972,143189,Satara,Bakery,1,1,96,0,15,5,116,INR,Card,Delivered,,34.0
979,2025-08-15 18:08:22,2025-08-15,84982,294899,Jabalpur,"Indian,Chinese",1,1,133,0,35,7,175,INR,Card,Delivered,4.0,42.0
980,2024-03-15 23:12:14,2024-03-15,5234,81231,Ranchi,"American,Snacks",6,7,1846,430,0,92,1508,INR,COD,Delivered,4.0,37.0
981,2024-09-02 13:08:28,2024-09-02,39461,461474,"Kothapet & Dilsukhnagar,Hyderabad","Pizzas,Pastas",4,5,2374,0,0,119,2493,INR,Card,Delivered,3.0,22.0
982,2025-04-12 08:24:06,2025-04-12,51890,48973,"NIT_FBD,Gurgaon",Indian,1,1,33,0,25,2,60,INR,UPI,Delivered,3.0,37.0
983,2026-02-14 09:10:58,2026-02-14,80134,458398,"Baner,Pune","North Indian,Chinese",4,4,791,197,20,40,654,INR,UPI,Delivered,3.0,37.0
984,2024-09-10 11:25:11,2024-09-10,96748,106272,Ambala,"North Indian,Chinese",1,1,300,36,20,15,299,INR,Card,Delivered,,18.0
985,2025-08-25 08:13:52,2025-08-25,67566,168202,Pilibhit,"Bakery,Desserts",3,3,334,0,49,17,400,INR,UPI,Delivered,4.0,26.0
986,2026-03-22 22:52:27,2026-03-22,65294,71405,"Raj Nagar,Noida",Desserts,4,4,1545,225,49,77,1446,INR,COD,Delivered,5.0,54.0
987,2025-12-01 19:17:37,2025-12-01,71586,379440,"Vasai,Mumbai","Indian,Chinese",1,1,401,0,20,20,441,INR,Card,Refunded,,
988,2025-10-26 18:56:21,2025-10-26,61988,223894,Bhubaneswar,"Chinese,Asian",1,1,159,0,25,8,192,INR,COD,Delivered,4.0,27.0
989,2025-07-29 16:26:06,2025-07-29,29378,326380,Nizamabad,"American,Snacks",2,3,662,149,35,33,581,INR,UPI,Delivered,4.0,18.0
990,2025-09-29 12:35:11,2025-09-29,27818,296204,"Mahadevpura,Bangalore","North Indian,Indian",3,3,320,0,20,16,356,INR,Card,Delivered,,25.0
991,2025-05-24 19:25:19,2025-05-24,77752,196586,Purnea,"North Indian,Chinese",3,6,471,0,20,24,515,INR,UPI,Delivered,5.0,8.0
992,2025-09-25 19:37:52,2025-09-25,22371,413597,"Banjara Hills,Hyderabad","Beverages,Ice Cream",1,1,64,13,20,3,74,INR,Card,Delivered,4.0,28.0
993,2025-02-14 21:54:42,2025-02-14,22719,528984,"Old Palasia,Indore","Fast Food,Snacks",4,4,727,0,0,36,763,INR,Card,Delivered,5.0,44.0
994,2024-06-30 21:37:53,2024-06-30,75069,205079,Balurghat,"Indian,Chinese",4,4,760,0,20,38,818,INR,NetBanking,Cancelled,,
995,2025-10-02 19:47:10,2025-10-02,17680,447537,Sultanpur,"Chinese,Tandoor",2,2,284,64,35,14,269,INR,UPI,Delivered,4.0,38.0
996,2026-02-04 16:53:50,2026-02-04,94078,31456,"Laxmi Nagar,Delhi","North Indian,South Indian",2,3,516,70,49,26,521,INR,Card,Delivered,3.0,28.0
997,2024-01-16 19:51:03,2024-01-16,87224,290202,"Mayur Vihar,Delhi","Asian,Chinese",2,2,396,0,20,20,436,INR,Card,Delivered,3.0,15.0
998,2025-05-23 22:21:25,2025-05-23,25504,199215,"Ganeshguri,Guwahati","Chinese,Fast Food",3,3,760,0,35,38,833,INR,UPI,Delivered,5.0,26.0
999,2024-01-06 17:42:35,2024-01-06,16704,17346,"Kothapet & Dilsukhnagar,Hyderabad","Biryani,Chinese",2,2,519,0,15,26,560,INR,UPI,Delivered,,8.0
1000,2026-02-15 13:31:48,2026-02-15,70219,509482,"sohna road,Gurgaon",Pizzas,1,2,286,0,20,14,320,INR,UPI,Delivered,5.0,25.0
1001,2025-03-07 19:06:49,2025-03-07,67624,459761,Manipal,North Indian,3,5,805,0,0,40,845,INR,Card,Delivered,,39.0
1002,2026-04-11 20:38:26,2026-04-11,86194,385786,Trichy,"Continental,Beverages",4,4,332,0,0,17,349,INR,Wallet,Delivered,5.0,45.0
1003,2026-05-03 12:04:55,2026-05-03,66029,575593,Morbi,"Fast Food,Snacks",2,3,291,109,20,15,217,INR,UPI,Delivered,,34.0
1004,2024-05-31 19:30:30,2024-05-31,81091,447831,"Marathahalli,Bangalore","Andhra,South Indian",1,2,406,129,35,20,332,INR,UPI,Delivered,3.0,27.0
1005,2024-09-27 21:06:45,2024-09-27,56727,47771,"Kondhwa,Pune",Fast Food,2,2,178,40,20,9,167,INR,Card,Delivered,,25.0
1006,2025-05-06 17:01:08,2025-05-06,11662,511324,Bhopal,Chinese,2,2,210,23,0,10,197,INR,Card,Delivered,4.0,38.0
1007,2024-08-13 23:34:43,2024-08-13,86564,329755,"Sanjay Nagar, New BEL Road,Bangalore","North Indian,Chinese",1,1,117,46,0,6,77,INR,UPI,Delivered,4.0,41.0
1008,2025-07-05 08:54:21,2025-07-05,119,140666,Muzaffarnagar,"American,Fast Food",2,3,432,105,15,22,364,INR,UPI,Delivered,5.0,14.0
1009,2026-01-24 10:40:05,2026-01-24,7622,248190,Trichy,"South Indian,North Indian",1,1,137,0,0,7,144,INR,UPI,Delivered,3.0,9.0
1010,2026-02-17 11:09:59,2026-02-17,35913,77744,"Piplod,Surat","Fast Food,Snacks",4,4,413,0,0,21,434,INR,Wallet,Delivered,4.0,29.0
1011,2024-10-13 17:54:48,2024-10-13,57833,102409,"Velachery,Chennai",Beverages,3,4,582,91,0,29,520,INR,COD,Delivered,5.0,41.0
1012,2025-11-27 13:35:01,2025-11-27,42072,306881,"Indirapuram,Delhi","Chinese,South Indian",3,3,365,111,49,18,321,INR,NetBanking,Delivered,5.0,30.0
1013,2025-06-15 19:48:45,2025-06-15,8058,452763,"Salt Lake,Kolkata","American,Fast Food",2,3,497,180,20,25,362,INR,COD,Delivered,5.0,44.0
1014,2024-11-14 21:55:35,2024-11-14,27764,553768,"Shivaji Nagar,Pune","Beverages,Fast Food",1,1,61,0,35,3,99,INR,UPI,Delivered,,28.0
1015,2025-03-26 09:51:26,2025-03-26,91657,410258,Erode,"American,Snacks",4,4,1364,0,20,68,1452,INR,UPI,Delivered,5.0,28.0
1016,2025-08-25 08:10:07,2025-08-25,56619,74572,Thrissur,"American,Snacks",5,8,1404,0,20,70,1494,INR,UPI,Delivered,4.0,22.0
1017,2025-05-18 18:09:01,2025-05-18,85883,366391,"Indirapuram,Delhi",Indian,1,1,41,5,20,2,58,INR,UPI,Delivered,5.0,11.0
1018,2026-06-27 13:15:00,2026-06-27,82153,230758,"Electronic City,Bangalore","Indian,North Indian",2,2,454,136,49,23,390,INR,UPI,Delivered,5.0,44.0
1019,2026-04-22 20:04:46,2026-04-22,87716,422360,Purulia,"Chinese,North Indian",4,4,339,0,0,17,356,INR,UPI,Cancelled,,
1020,2026-04-04 15:23:22,2026-04-04,56646,411673,Patna,"Desserts,Biryani",5,7,935,0,0,47,982,INR,Card,Delivered,4.0,41.0
1021,2025-10-04 23:42:36,2025-10-04,62146,578850,"Indirapuram,Delhi","Indian,North Indian",3,3,552,0,20,28,600,INR,NetBanking,Delivered,5.0,21.0
1022,2026-05-04 16:25:57,2026-05-04,8672,405085,Alwar,"Fast Food,North Indian",3,3,450,0,0,22,472,INR,UPI,Delivered,4.0,13.0
1023,2025-10-21 21:22:13,2025-10-21,81043,39857,"West Chd,Chandigarh","North Indian,Chinese",4,4,371,0,35,19,425,INR,UPI,Delivered,,29.0
1024,2025-09-04 19:38:57,2025-09-04,3234,524185,"Magarpatta,Pune","Biryani,North Indian",6,6,403,0,15,20,438,INR,UPI,Delivered,5.0,48.0
1025,2025-05-03 19:03:51,2025-05-03,55609,48573,"Whitefield,Bangalore","North Indian,Thalis",2,2,261,0,25,13,299,INR,UPI,Delivered,,8.0
1026,2024-07-03 15:26:58,2024-07-03,89970,58070,"Jubilee Hills,Hyderabad","Fast Food,Middle Eastern",4,4,739,0,15,37,791,INR,UPI,Delivered,,41.0
1027,2025-07-30 21:35:40,2025-07-30,89021,357437,Haldwani,"Chinese,Mughlai",4,4,622,0,15,31,668,INR,UPI,Delivered,3.0,39.0
1028,2025-07-09 10:46:22,2025-07-09,71564,162670,"Mulund,Mumbai",Indian,2,2,645,0,15,32,692,INR,Card,Delivered,3.0,27.0
1029,2025-09-13 11:59:13,2025-09-13,41898,421811,Meerut,"American,Italian",5,6,581,0,20,29,630,INR,UPI,Refunded,,
1030,2024-12-15 14:45:36,2024-12-15,29808,538863,Madurai,"Bakery,Fast Food",3,4,687,0,0,34,721,INR,COD,Delivered,4.0,37.0
1031,2025-05-26 14:08:16,2025-05-26,46311,214710,"Dilshad Gardens,Delhi","Pizzas,Italian",2,2,410,0,15,20,445,INR,UPI,Delivered,5.0,36.0
1032,2025-02-22 14:07:00,2025-02-22,74668,132478,Asansol,"Indian,Chinese",1,1,110,0,0,6,116,INR,UPI,Delivered,,40.0
1033,2026-04-08 13:24:29,2026-04-08,93041,410626,"Indirapuram,Delhi","Beverages,Street Food",1,1,109,0,20,5,134,INR,UPI,Delivered,,35.0
1034,2025-03-04 20:36:37,2025-03-04,35877,65824,"Dwarka Nagar,Vizag","Indian,Chinese",1,1,203,79,0,10,134,INR,Wallet,Delivered,5.0,39.0
1035,2025-02-03 23:19:40,2025-02-03,56266,451822,"Aliganj,Lucknow",Indian,1,1,67,11,15,3,74,INR,UPI,Delivered,5.0,20.0
1036,2025-10-14 21:38:28,2025-10-14,64672,543630,Anantapur,Biryani,2,2,788,0,25,39,852,INR,NetBanking,Delivered,5.0,15.0
1037,2025-01-29 21:55:19,2025-01-29,81520,5361,"Indiranagar,Bangalore","Kerala,Mangalorean",2,2,514,134,35,26,441,INR,UPI,Delivered,5.0,17.0
1038,2025-11-04 20:34:25,2025-11-04,41265,464470,Tirunelveli,"Biryani,Hyderabadi",2,2,255,0,0,13,268,INR,Wallet,Delivered,4.0,37.0
1039,2025-11-02 12:22:28,2025-11-02,39165,443134,"Naranpura,Ahmedabad","North Indian,Thalis",2,3,600,0,35,30,665,INR,NetBanking,Delivered,,29.0
1040,2024-12-16 12:02:12,2024-12-16,72229,317382,Noida-1,Desserts,1,1,95,20,20,5,100,INR,UPI,Delivered,4.0,8.0
1041,2026-05-20 19:03:16,2026-05-20,50941,50362,"Banjara Hills,Hyderabad","North Indian,Chinese",1,1,205,0,15,10,230,INR,Wallet,Delivered,4.0,49.0
1042,2025-11-29 19:07:16,2025-11-29,83873,73504,"Fort Kochi,Kochi","South Indian,Arabian",1,1,123,0,25,6,154,INR,Wallet,Delivered,4.0,27.0
1043,2024-03-28 19:50:51,2024-03-28,58376,491220,Gondal,"Fast Food,Snacks",4,4,465,119,20,23,389,INR,Card,Delivered,5.0,24.0
1044,2024-09-19 12:10:43,2024-09-19,81851,16613,"Annanagar,Chennai","North Indian,South Indian",1,1,210,0,25,10,245,INR,NetBanking,Delivered,3.0,38.0
1045,2024-10-07 13:29:41,2024-10-07,18693,29918,Sultanpur,South Indian,4,4,646,75,15,32,618,INR,Wallet,Delivered,4.0,28.0
1046,2024-07-06 17:02:19,2024-07-06,81544,77045,Kota,"North Indian,Punjabi",3,3,346,0,20,17,383,INR,UPI,Delivered,,9.0
1047,2025-03-15 13:26:40,2025-03-15,21899,382514,"Medavakkam,Chennai","Bakery,Indian",2,2,530,0,20,26,576,INR,Wallet,Cancelled,,
1048,2025-07-02 16:05:21,2025-07-02,91256,431364,Anand,Indian,1,1,120,20,25,6,131,INR,Wallet,Delivered,3.0,38.0
1049,2026-03-06 06:35:31,2026-03-06,14517,400933,"Panchkula,Chandigarh","Biryani,Chinese",4,5,447,0,15,22,484,INR,UPI,Delivered,4.0,32.0
1050,2025-05-15 11:49:39,2025-05-15,6331,792,Bikaner,"Chinese,Thai",2,2,824,0,20,41,885,INR,COD,Cancelled,,
1051,2025-07-04 14:55:40,2025-07-04,9333,389812,"Powai,Mumbai","Indian,Chinese",2,2,243,71,0,12,184,INR,COD,Delivered,4.0,12.0
1052,2025-06-29 20:27:35,2025-06-29,10987,241559,Bareilly,Beverages,4,5,723,0,15,36,774,INR,Card,Delivered,4.0,22.0
1053,2024-05-18 17:56:47,2024-05-18,66639,314882,"Karappakam,Chennai","Biryani,South Indian",3,3,598,0,35,30,663,INR,Wallet,Cancelled,,
1054,2026-06-22 21:38:48,2026-06-22,73659,481195,North-goa,"European,Desserts",1,2,2420,417,15,121,2139,INR,UPI,Delivered,5.0,42.0
1055,2024-12-13 15:53:59,2024-12-13,7405,230460,"Electronic City,Bangalore","Biryani,Andhra",5,7,1944,474,25,97,1592,INR,Wallet,Delivered,,47.0
1056,2026-03-10 19:53:45,2026-03-10,76237,427771,"Greater Kailash 2,Delhi",South Indian,2,2,396,0,0,20,416,INR,Wallet,Delivered,4.0,28.0
1057,2025-07-16 18:51:38,2025-07-16,13600,348004,Faridabad,"Ice Cream,Desserts",1,1,244,63,15,12,208,INR,UPI,Delivered,,32.0
1058,2026-01-19 11:36:43,2026-01-19,2274,369747,"Wagholi,Pune","Desserts,Sweets",4,5,490,80,20,24,454,INR,UPI,Delivered,5.0,12.0
1059,2025-10-06 21:33:09,2025-10-06,31579,398159,"Indirapuram,Delhi","American,Continental",3,4,980,0,20,49,1049,INR,Card,Delivered,4.0,28.0
1060,2025-10-08 12:20:24,2025-10-08,68745,186309,Guntakal,"Desserts,Sweets",4,4,345,0,15,17,377,INR,UPI,Delivered,4.0,25.0
1061,2025-04-25 15:43:19,2025-04-25,77706,267757,"Kestopur,Kolkata",Indian,6,10,1590,355,20,80,1335,INR,UPI,Delivered,4.0,36.0
1062,2024-03-16 13:51:45,2024-03-16,60677,380684,"Kharadi,Pune","Snacks,Beverages",2,4,466,0,49,23,538,INR,Card,Cancelled,,
1063,2024-12-05 20:01:02,2024-12-05,25768,388131,"Burrabazar,Kolkata","Indian,Kebabs",4,4,654,224,49,33,512,INR,Card,Delivered,4.0,15.0
1064,2025-10-12 08:24:47,2025-10-12,17719,99246,"Gandhipuram,Coimbatore",Juices,3,3,243,0,49,12,304,INR,COD,Delivered,5.0,48.0
1065,2026-01-20 13:55:10,2026-01-20,57236,58283,"Gomti Nagar,Lucknow","North Indian,Biryani",4,6,737,0,0,37,774,INR,Card,Delivered,4.0,26.0
